id,weight
9280,0.64
9281,0.65
9282,0.77
9283,0.68
9284,0.73
9285,0.74
9286,0.72
9287,0.54
9288,0.5
9289,0.7
9439,1.22
9457,0.62
9465,2.76
9468,3.8
9474,2.4
9493,5.71
9501,3.46
9517,3.85
9518,1.25
9519,1.66
9520,0.89
9527,6.4
9540,4.61
9553,0.97
9554,0.82
9555,0.69
9556,0.63
9698,4.05
9699,5.25
9701,2.93
9702,3.02
9703,4.76
9704,4.44
9705,5.72
9706,6.4
9707,2.62
9708,2.72
9709,2.73
9710,2.75
9713,0.66
9714,0.65
9715,0.54
9716,0.54
9717,0.46
9718,0.47
9719,0.6
9720,0.75
9721,1.23
9722,1.2
9723,1.04
9724,1.31
9725,1.35
9726,0.54
9764,0.35
9787,1.22
9788,1.79
9789,3.47
9790,4.07
9791,4.97
9792,6.41
9793,6.63
9827,2.26
9857,1.14
9858,2.79
9859,6.37
9862,5.8
9876,2.35
9890,2.43
9891,1.85
9892,2.36
9893,1.45
9894,1.54
9907,4.78
9908,3.78
9909,3.43
9953,0.71
9954,0.71
9955,0.99
9956,1.17
9957,1.43
9958,1.35
9959,1.26
9960,1.14
9961,0.62
9962,0.64
9963,1.06
9964,1.26
9965,1.19
9966,1.41
9967,1.4
9968,1.4
9969,1.4
9970,1.42
9971,1.33
9972,0.68
10149,0.47
10151,1.24
10152,1.24
10153,4.59
10236,2.86
10237,1.31
10256,1.24
10428,1.44
10429,1.23
10430,1.68
