id,weight
4102,8.02
4103,7.48
4114,9.08
4116,11.11
4120,1.33
4122,10.18
4126,12.56
4139,7.57
4140,7.14
4141,6.09
4142,4.72
4143,3.62
4144,4.63
4152,9.39
4167,9.25
4168,10.11
4171,12.44
4202,10.24
4208,10.53
4209,8.62
4213,5.62
4228,7.82
4229,8.34
4230,8.26
4231,6.9
4232,9.21
4233,10.31
4234,9.47
4235,3.79
4240,4.14
4242,7.89
4243,6.75
4254,7.82
4256,4.59
4257,5.57
4262,4.65
4265,8.66
4266,9.7
4267,6.91
4272,1.09
4277,8.39
4278,7.85
4279,10.5
4280,8.43
4281,7.9
4319,8.93
4320,10.96
4325,5.82
4326,9.31
4327,10.19
4336,11.68
4341,7.13
4342,12.77
4368,6.55
4369,4.26
4370,5.04
4371,4.74
4372,6.72
4373,3.48
4374,5.61
4375,5.78
4376,2.16
4377,4.9
4381,6.43
4382,3.93
4383,5.58
4384,4.06
4385,5.38
4386,4.78
4390,2.97
4394,2.08
4395,2.64
4396,2.43
4397,2.61
4398,2.26
4399,2.61
4400,2.19
4401,2.05
4402,2.47
4403,2.29
4404,2.39
4405,2.05
4406,2.6
4407,2.19
4408,2.25
4409,2.27
4410,2.58
4411,1.8
4415,7.49
4416,6.94
4420,4.49
4421,2.25
4422,2.93
4423,2.52
4424,5.87
4425,4.48
4426,5.62
4427,5.89
4434,8.43
4436,9.87
4437,10.64
4438,9.56
4439,7.89
4440,10.5
4441,9.63
4442,5.9
4443,5.66
4444,10.0
4445,6.63
4446,6.82
4447,8.4
4448,7.46
4449,10.43
4452,9.04
4490,9.02
4499,9.91
4500,2.37
4508,9.26
4512,6.98
4514,9.23
4518,8.14
4519,9.55
4520,10.03
4521,10.27
4522,8.81
4523,9.67
4525,9.54
4526,9.93
4528,8.29
4529,9.1
4530,8.95
4532,10.14
4533,9.87
4535,9.64
4536,7.22
4537,10.11
4538,9.89
4539,9.15
4540,9.51
4541,9.1
4542,10.16
4543,10.08
4544,8.75
4545,8.61
4546,8.65
4547,8.26
4548,8.3
4549,8.95
4550,6.76
4552,8.57
4553,8.56
4554,8.51
4555,9.84
4556,9.83
4557,9.65
4559,9.98
4561,9.42
4563,4.46
4564,8.68
4565,9.95
4567,8.42
4568,8.23
4569,9.34
4570,8.88
4571,9.79
4572,7.74
4575,10.04
4576,9.36
4577,9.07
4578,9.85
4580,8.47
4581,6.78
4582,5.65
4583,3.6
4584,3.36
4585,7.15
4586,5.76
4587,7.09
4588,5.76
4589,6.82
4590,6.28
4591,6.91
4592,6.99
4593,7.8
4594,7.65
4596,10.22
4598,6.87
4600,10.02
4602,9.99
4603,8.5
4604,9.31
4605,9.57
4606,10.1
4609,4.57
4610,2.65
4611,2.73
4612,6.18
4613,2.56
4614,2.49
4615,7.29
4616,8.17
4617,6.76
4618,8.1
4619,7.04
4620,7.76
4621,7.38
4622,8.9
4623,6.32
4624,9.3
4625,9.36
4626,9.73
4628,8.66
4629,8.69
4630,8.62
4631,8.62
4632,8.68
4633,8.04
4634,7.87
4635,7.71
4636,7.67
4638,7.75
4639,7.84
4640,7.81
4641,7.97
4644,4.24
4647,9.94
4648,8.79
4649,8.23
4650,9.24
4651,8.81
4653,7.95
4654,9.19
4655,7.16
4656,6.82
4657,9.16
4658,7.84
4659,8.55
4667,7.53
4668,7.77
4669,7.8
4670,7.63
4671,7.89
4672,6.58
4673,8.08
4675,7.19
4681,9.33
4682,9.13
4683,9.39
4684,9.38
4686,3.8
4689,5.99
4690,9.38
4691,9.37
4692,6.84
4694,7.88
4695,7.98
4696,8.66
4698,9.92
4699,6.31
4700,3.45
4703,10.0
4704,7.89
4705,9.77
4706,6.25
4707,7.96
4708,7.3
4709,7.34
4710,7.98
4712,6.06
4713,10.08
4714,2.27
4756,7.1
4757,7.11
4758,8.12
4759,9.98
4760,9.85
4761,4.87
4762,8.71
4763,7.49
4764,7.78
4766,5.24
4767,5.71
4768,8.16
4769,9.46
4770,9.41
4771,10.06
4772,9.54
4773,8.29
4774,8.02
4775,8.23
4776,9.14
4781,9.63
4782,12.66
4813,5.63
4814,1.85
4815,5.69
4900,3.95
4913,3.62
4914,2.85
4915,4.01
4916,7.08
4917,12.92
4918,9.69
4919,7.33
4920,7.22
4921,9.38
4922,9.81
4923,1.78
4924,5.6
4927,7.26
4928,6.66
4930,8.02
4931,7.05
4959,8.24
4960,6.21
4961,7.96
4962,8.0
4963,10.47
4970,6.03
4976,9.54
4982,8.5
4998,9.74
5002,2.35
5003,7.54
5008,4.43
5010,5.76
5012,8.57
5026,9.6
5027,11.81
5040,1.11
5041,9.9
5043,3.34
5044,4.4
5045,7.26
5056,4.1
5057,4.12
5058,5.02
5059,12.34
5060,4.51
5072,5.72
5073,6.27
5075,4.11
5076,5.19
5078,6.56
5079,9.08
5080,9.51
5083,8.85
5085,1.63
5087,1.81
5088,9.39
5089,8.06
5090,7.67
5091,7.72
5092,6.31
5093,5.64
5094,4.33
5108,2.95
5109,9.07
5110,4.09
5112,4.61
5115,12.49
5119,12.73
5128,11.38
5132,5.68
5141,6.52
5144,4.61
5146,4.37
5147,5.75
5148,6.78
5149,6.92
5150,5.04
5157,6.07
5158,5.63
5159,3.21
5160,4.5
5161,5.91
5162,2.46
5163,12.88
5166,5.08
5167,4.62
5168,4.79
5170,4.54
5171,7.84
5172,4.53
5173,6.26
5175,6.86
5176,10.29
5177,6.75
5178,9.93
5179,12.14
5212,1.9
5213,2.9
5228,2.23
5229,2.4
5233,10.52
5234,9.22
5235,8.91
5236,7.86
5237,7.81
5238,5.5
5245,7.35
5247,7.55
5248,7.51
5249,6.88
5250,7.05
5251,6.62
5252,6.44
5254,5.55
5255,10.66
5256,9.95
5257,9.61
5258,9.51
5259,9.53
5260,6.36
5261,7.54
5262,10.3
5263,10.73
5264,10.59
5266,10.34
5267,10.13
5268,9.3
5269,8.65
5270,8.57
5271,7.73
5274,8.03
5276,9.68
5277,7.78
5284,6.32
5291,4.03
5292,3.13
5295,6.47
5296,5.73
5298,6.59
5299,2.17
5301,5.63
5302,6.21
5312,2.28
5313,5.63
5316,7.77
5317,10.82
5318,10.27
5319,10.15
5320,7.96
5321,6.54
5322,5.56
5323,2.32
5324,6.48
5326,6.47
5327,7.6
5330,6.83
5332,6.01
5349,5.41
5362,7.71
5363,8.54
5364,4.92
5365,7.31
5367,3.94
5368,4.75
5369,5.7
5377,6.87
5399,5.21
5401,5.25
5402,6.07
5437,11.28
5438,9.37
5439,10.63
5442,4.5
5443,10.03
5444,9.93
5445,9.33
5446,8.39
5458,2.26
5463,11.62
5470,6.72
5503,6.21
5505,4.24
5506,5.37
5508,7.13
5509,7.03
5510,8.59
5514,11.19
5527,5.83
5528,5.21
5529,10.41
5530,5.79
5531,10.37
5532,6.72
5533,9.53
5536,5.38
5537,3.14
5539,1.87
5540,12.08
5541,12.01
5542,12.08
5543,11.85
5544,9.41
5545,8.5
5546,10.5
5549,4.33
5551,7.21
5552,7.24
5554,11.06
5555,4.16
5558,2.12
5560,3.86
5564,4.62
5596,7.5
5599,6.68
5601,7.03
5607,8.46
5608,10.28
5610,4.52
5611,6.77
5612,5.4
5619,9.1
5652,8.72
5653,7.43
5654,7.05
5655,5.44
5660,11.31
5661,10.76
5662,10.81
5663,0.09
5668,1.15
5669,5.8
5670,8.04
5671,8.13
5672,8.08
5673,6.51
5674,8.67
5675,8.09
5676,7.4
5690,9.38
5691,9.4
5692,9.84
5693,9.34
5694,9.0
5695,6.84
5696,6.85
5708,6.22
5709,7.18
5710,7.87
5714,5.25
5717,5.35
5726,1.35
5727,0.65
