id,min,max,mean
5274,-30,20,-5.0
5276,-10,30,10.0
5277,-30,10,-10.0
5284,0,40,20.0
5291,-10,0,-5.0
5292,-10,0,-5.0
5295,-40,0,-20.0
5296,-20,0,-10.0
5298,-10,0,-5.0
5299,-30,10,-10.0
5301,0,30,15.0
5302,-10,0,-5.0
5312,-30,0,-15.0
5313,0,30,15.0
5316,0,40,20.0
5317,-10,10,0.0
5318,-10,30,10.0
5319,-30,0,-15.0
5320,-30,0,-15.0
5321,-30,0,-15.0
5322,-30,20,-5.0
5323,90,120,105.0
5324,30,60,45.0
5326,10,60,35.0
5327,30,70,50.0
5330,10,20,15.0
5332,-30,0,-15.0
5349,0,30,15.0
5362,-20,0,-10.0
5363,20,30,25.0
5364,-10,0,-5.0
5365,-20,10,-5.0
5367,-40,0,-20.0
5368,-40,0,-20.0
5369,-40,0,-20.0
5377,-20,0,-10.0
5399,0,30,15.0
5401,0,30,15.0
5402,10,20,15.0
5437,-20,10,-5.0
5438,-10,20,5.0
5439,-10,30,10.0
5442,20,50,35.0
5443,-10,30,10.0
5444,-10,10,0.0
5445,-30,0,-15.0
5446,-30,30,0.0
5458,-30,0,-15.0
5463,-20,0,-10.0
5470,-20,0,-10.0
5503,-30,10,-10.0
5505,-10,0,-5.0
5506,-30,10,-10.0
5508,10,30,20.0
5509,10,20,15.0
5510,20,50,35.0
5514,-20,0,-10.0
5527,-20,10,-5.0
5528,-20,0,-10.0
5529,-10,30,10.0
5530,-20,0,-10.0
5531,-10,10,0.0
5532,-20,0,-10.0
5533,-30,10,-10.0
5536,10,30,20.0
5537,-20,10,-5.0
5539,-10,10,0.0
5540,-20,0,-10.0
5541,-20,0,-10.0
5542,-20,0,-10.0
5543,-20,0,-10.0
5544,-30,10,-10.0
5545,-10,30,10.0
5546,-10,30,10.0
5549,-10,0,-5.0
5551,-20,0,-10.0
5552,-20,0,-10.0
5554,-20,0,-10.0
5555,60,80,70.0
5558,-30,0,-15.0
5560,20,60,40.0
5564,-10,0,-5.0
5596,0,30,15.0
5599,-20,30,5.0
5601,10,30,20.0
5607,0,30,15.0
5608,-10,10,0.0
5610,40,60,50.0
5611,-20,20,0.0
5612,0,30,15.0
5619,-30,10,-10.0
5652,20,50,35.0
5653,10,40,25.0
5654,20,40,30.0
5655,20,50,35.0
5660,-20,10,-5.0
5661,-20,0,-10.0
5662,-20,0,-10.0
5663,30,50,40.0
5668,-20,10,-5.0
5669,20,60,40.0
5670,10,30,20.0
5671,10,30,20.0
5672,10,30,20.0
5673,-20,20,0.0
5674,20,40,30.0
5675,20,40,30.0
5676,20,40,30.0
5690,-30,20,-5.0
5691,-30,0,-15.0
5692,-30,10,-10.0
5693,-30,10,-10.0
5694,-30,10,-10.0
5695,0,30,15.0
5696,0,30,15.0
5708,0,30,15.0
5709,10,30,20.0
5710,10,40,25.0
5714,0,30,15.0
5717,0,40,20.0
5726,110,170,140.0
5727,130,190,160.0
5728,110,190,150.0
5729,110,160,135.0
5730,170,240,205.0
5731,90,160,125.0
5732,90,160,125.0
5733,90,150,120.0
5734,90,150,120.0
5735,90,130,110.0
5736,90,150,120.0
5737,90,120,105.0
5738,90,110,100.0
5739,60,80,70.0
5741,110,160,135.0
5742,110,180,145.0
5745,110,170,140.0
5747,-20,0,-10.0
5762,10,30,20.0
5763,20,30,25.0
5764,20,50,35.0
5765,40,50,45.0
5779,-10,0,-5.0
5780,-10,0,-5.0
5793,-10,30,10.0
5802,-20,0,-10.0
5827,-20,0,-10.0
5830,-30,10,-10.0
5834,20,30,25.0
5848,-10,0,-5.0
5849,-20,0,-10.0
5850,-20,0,-10.0
5855,-20,0,-10.0
5859,20,40,30.0
5919,20,40,30.0
5921,-20,0,-10.0
5929,0,30,15.0
5943,-20,0,-10.0
5944,-20,0,-10.0
5945,-20,0,-10.0
5946,-20,0,-10.0
5947,-20,0,-10.0
5948,-20,0,-10.0
5949,-20,0,-10.0
5950,-20,0,-10.0
5951,-20,0,-10.0
5952,-20,0,-10.0
5954,0,20,10.0
5956,-20,0,-10.0
5957,-20,0,-10.0
5958,-20,0,-10.0
5961,-20,0,-10.0
5962,-20,0,-10.0
5965,-10,0,-5.0
5966,-10,-10,-10.0
5967,-10,0,-5.0
5969,-10,0,-5.0
5972,-20,0,-10.0
5973,-20,0,-10.0
5976,-20,0,-10.0
5978,20,30,25.0
5979,10,30,20.0
5980,10,40,25.0
5981,-20,0,-10.0
5982,-20,0,-10.0
5983,10,30,20.0
5984,10,80,45.0
5985,-10,0,-5.0
