station_name,x,y
四谷三丁目,53.97547295922648,38.49817214552694
代々木,47.5683647670765,40.62297054836201
代々木上原,39.44668855888803,46.88258620539599
代々木公園,43.1395484002173,46.88258620539599
代々木八幡,42.685478480715204,46.696128307792186
流通センター,64.73293423614757,86.105186236804
両国,80.44012089157717,34.78360785535767
両国,82.18592891808113,34.46021447960125
芦花公園,13.678038999148699,46.20024393094716
六郷土手,49.65926593239835,104.23858097637186
六町,91.06317747231382,-4.820123764306888
六本木,58.37486559530394,49.428063881335596
六本木一丁目,60.998299962215974,48.620577359000045
若林,32.26330243235485,57.20198179629129
若松河田,53.329603905725534,33.46720404656019
早稲田,54.903228618755264,30.510374127034716
早稲田,53.71247566185388,27.751488883621757
