id,min,max,mean
9508,-10,10,0.0
9509,-10,10,0.0
9510,-10,10,0.0
9528,-10,10,0.0
9549,-30,10,-10.0
9562,-30,10,-10.0
9566,10,40,25.0
9762,-30,0,-15.0
9763,-30,0,-15.0
9799,-10,0,-5.0
9801,-10,0,-5.0
9802,-10,0,-5.0
9803,-10,0,-5.0
9829,60,90,75.0
9881,-30,10,-10.0
9882,-30,10,-10.0
9883,-30,10,-10.0
9884,-30,10,-10.0
9885,-40,10,-15.0
9886,-40,10,-15.0
9938,40,70,55.0
10145,-10,10,0.0
10146,-10,10,0.0
10147,-30,0,-15.0
10154,-40,10,-15.0
10155,-40,0,-20.0
10227,-30,10,-10.0
10232,-40,0,-20.0
10233,-10,0,-5.0
10238,-10,10,0.0
10239,-10,0,-5.0
10248,-20,30,5.0
